i,O_ICAO,D_ICAO,O_city,D_city,O_latitude,O_longtitude,D_latitude,D_longtitude,Pax
2489,LGTS,ULLI,Thessaloniki,St. Petersburg,40.519725,22.97095,59.800292,30.262503,39944
2490,LGTS,UUDD,Thessaloniki,Moscow,40.519725,22.97095,55.408611,37.906111,146222
2491,LGTS,LTBA,Thessaloniki,Istanbul,40.519725,22.97095,40.976922,28.814606,81692
2492,LGTS,UKBB,Thessaloniki,Kiev,40.519725,22.97095,50.345,30.894722,47098
2493,LGTS,EGCC,Thessaloniki,Manchester,40.519725,22.97095,53.353744,-2.27495,: 
2494,LGTS,EGKK,Thessaloniki,London,40.519725,22.97095,51.148056,-0.190278,116562
2495,LGTS,EGSS,Thessaloniki,London,40.519725,22.97095,51.885,0.235,59980
2496,LGZA,LOWW,Zakynthos,Vienna,37.750853,20.88425,48.110278,16.569722,26488
2497,LGZA,EBBR,Zakynthos,Brussels,37.750853,20.88425,50.901389,4.484444,19750
2498,LGZA,LSZH,Zakynthos,Zurich,37.750853,20.88425,47.464722,8.549167,14356
2499,LGZA,LKPR,Zakynthos,Prague,37.750853,20.88425,50.100833,14.26,47804
2500,LGZA,LKTB,Zakynthos,Brno,37.750853,20.88425,49.151269,16.694433,10094
2501,LGZA,LGAV,Zakynthos,Athens,37.750853,20.88425,37.936358,23.944467,13424
2502,LGZA,LHBP,Zakynthos,Budapest,37.750853,20.88425,47.436933,19.255592,13548
2503,LGZA,EIDW,Zakynthos,Dublin,37.750853,20.88425,53.421333,-6.270075,: 
2504,LGZA,EHAM,Zakynthos,Amsterdam,37.750853,20.88425,52.308613,4.763889,62402
2505,LGZA,EPKT,Zakynthos,Katowice,37.750853,20.88425,50.474253,19.080019,20874
2506,LGZA,EPWA,Zakynthos,Warsaw,37.750853,20.88425,52.16575,20.967122,23552
2507,LGZA,ULLI,Zakynthos,St. Petersburg,37.750853,20.88425,59.800292,30.262503,47242
2508,LGZA,UUDD,Zakynthos,Moscow,37.750853,20.88425,55.408611,37.906111,44458
2509,LGZA,ESSA,Zakynthos,Stockholm,37.750853,20.88425,59.651944,17.918611,17690
2510,LGZA,EGBB,Zakynthos,Birmingham,37.750853,20.88425,52.453856,-1.748028,54362
2511,LGZA,EGCC,Zakynthos,Manchester,37.750853,20.88425,53.353744,-2.27495,100888
2512,LGZA,EGFF,Zakynthos,Cardiff,37.750853,20.88425,51.396667,-3.343333,15828
2513,LGZA,EGGD,Zakynthos,Bristol,37.750853,20.88425,51.382669,-2.719089,28546
2514,LGZA,EGGW,Zakynthos,London,37.750853,20.88425,51.874722,-0.368333,13990
2515,LGZA,EGKK,Zakynthos,London,37.750853,20.88425,51.148056,-0.190278,144724
2516,LGZA,EGNT,Zakynthos,Newcastle,37.750853,20.88425,55.0375,-1.691667,23828
2517,LGZA,EGNX,Zakynthos,East Midlands,37.750853,20.88425,52.831111,-1.328056,32076
2518,LGZA,EGPF,Zakynthos,Glasgow,37.750853,20.88425,55.871944,-4.433056,22450
2519,LGZA,EGSS,Zakynthos,London,37.750853,20.88425,51.885,0.235,14396
2520,LGAL,LGAV,Alexandroupolis,Athens,40.855869,25.956264,37.936358,23.944467,159152
2521,LGAL,OMAA,Alexandroupolis,Abu Dhabi,40.855869,25.956264,24.432972,54.651138,196302
2522,LGAV,OMDB,Athens,Dubai,37.936358,23.944467,25.252778,55.364444,385504
2523,LGAV,LATI,Athens,Tirana,37.936358,23.944467,41.414742,19.720561,120398
2524,LGAV,LOWW,Athens,Vienna,37.936358,23.944467,48.110278,16.569722,352740
2525,LGAV,EBBR,Athens,Brussels,37.936358,23.944467,50.901389,4.484444,411326
2526,LGAV,LBSF,Athens,Sofia,37.936358,23.944467,42.695194,23.406167,158240
2527,LGAV,CYYZ,Athens,Toronto,37.936358,23.944467,43.677223,-79.630556,102388
2528,LGAV,LSGG,Athens,Geneva,37.936358,23.944467,46.238064,6.10895,299730
2529,LGAV,LSZH,Athens,Zurich,37.936358,23.944467,47.464722,8.549167,675310
2530,LGAV,LCLK,Athens,Larnaca,37.936358,23.944467,34.875117,33.62485,1161100
2531,LGAV,LKPR,Athens,Prague,37.936358,23.944467,50.100833,14.26,98718
2532,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.380001,13.5225,152362
2532,LGAV,EDDB,Athens,Berlin,37.936358,23.944467,52.366667,13.503333,152362
2533,LGAV,EDDF,Athens,Frankfurt,37.936358,23.944467,50.026421,8.543125,844246
2534,LGAV,EDDL,Athens,Duesseldorf,37.936358,23.944467,51.289453,6.766775,167214
2535,LGAV,EDDM,Athens,Munich,37.936358,23.944467,48.353783,11.786086,805476
2536,LGAV,EDDS,Athens,Stuttgart,37.936358,23.944467,48.689878,9.221964,: 
2537,LGAV,EDDT,Athens,Berlin,37.936358,23.944467,52.559686,13.287711,: 
2538,LGAV,EKCH,Athens,Copenhagen,37.936358,23.944467,55.617917,12.655972,248716
2539,LGAV,HECA,Athens,Cairo,37.936358,23.944467,30.121944,31.405556,180570
2540,LGAV,LGAL,Athens,Alexandroupolis,37.936358,23.944467,40.855869,25.956264,159502
2541,LGAV,LGHI,Athens,Chios,37.936358,23.944467,38.343175,26.140572,112298
2542,LGAV,LGIO,Athens,Ioannina,37.936358,23.944467,39.696388,20.8225,: 
2543,LGAV,LGIR,Athens,Heraklion,37.936358,23.944467,35.339719,25.180297,622535
2544,LGAV,LGKO,Athens,Kos,37.936358,23.944467,36.793335,27.091667,149168
2545,LGAV,LGKR,Athens,Kerkyra/corfu,37.936358,23.944467,39.601944,19.911667,195658
2546,LGAV,LGKV,Athens,Kavala,37.936358,23.944467,40.913306,24.619223,: 
2547,LGAV,LGLM,Athens,Limnos,37.936358,23.944467,39.917072,25.236308,: 
2548,LGAV,LGMK,Athens,Mykonos,37.936358,23.944467,37.435128,25.348103,215060
2549,LGAV,LGMT,Athens,Mytilini,37.936358,23.944467,39.056667,26.598333,206369
2550,LGAV,LGRP,Athens,Rhodos,37.936358,23.944467,36.405419,28.086192,429313
2551,LGAV,LGSA,Athens,Chania,37.936358,23.944467,35.531747,24.149678,306750
2552,LGAV,LGSM,Athens,Samos,37.936358,23.944467,37.689999,26.911667,100101
2553,LGAV,LGSR,Athens,Thira,37.936358,23.944467,36.399169,25.479333,371926
2554,LGAV,LGTS,Athens,Thessaloniki,37.936358,23.944467,40.519725,22.97095,884166
2555,LGAV,LEBL,Athens,Barcelona,37.936358,23.944467,41.297078,2.078464,293612
2556,LGAV,LEMD,Athens,Madrid,37.936358,23.944467,40.493556,-3.566764,282028
2557,LGAV,LFPG,Athens,Paris,37.936358,23.944467,49.012779,2.55,1164090
2558,LGAV,LFPO,Athens,Paris,37.936358,23.944467,48.725278,2.359444,108500
2559,LGAV,LHBP,Athens,Budapest,37.936358,23.944467,47.436933,19.255592,: 
2560,LGAV,LLBG,Athens,Tel-aviv,37.936358,23.944467,32.011389,34.886667,291766
2561,LGAV,LIMC,Athens,Milano,37.936358,23.944467,45.630606,8.728111,498546
2562,LGAV,LIML,Athens,Milan,37.936358,23.944467,45.445103,9.276739,: 
2563,LGAV,LIRF,Athens,Rome,37.936358,23.944467,41.804475,12.250797,1101954
2564,LGAV,OLBA,Athens,Beirut,37.936358,23.944467,33.820931,35.488389,80930
2565,LGAV,EHAM,Athens,Amsterdam,37.936358,23.944467,52.308613,4.763889,466996
2566,LGAV,EPWA,Athens,Warsaw,37.936358,23.944467,52.16575,20.967122,131344
2567,LGAV,OTBD,Athens,Doha,37.936358,23.944467,25.261125,51.565056,380166
2568,LGAV,LROP,Athens,Bucharest,37.936358,23.944467,44.572161,26.102178,238284
2569,LGAV,LYBE,Athens,Belgrade,37.936358,23.944467,44.818444,20.309139,128652
2570,LGAV,UUDD,Athens,Moscow,37.936358,23.944467,55.408611,37.906111,128384
2571,LGAV,UUEE,Athens,Moscow,37.936358,23.944467,55.972642,37.414589,258096
2572,LGAV,ESSA,Athens,Stockholm,37.936358,23.944467,59.651944,17.918611,103818
2573,LGAV,VTBD,Athens,Bangkok,37.936358,23.944467,13.912583,100.60675,: 
2574,LGAV,LTBA,Athens,Istanbul,37.936358,23.944467,40.976922,28.814606,971258
2575,LGAV,LTFJ,Athens,Istanbul,37.936358,23.944467,40.898553,29.309219,98108
2576,LGAV,EGCC,Athens,Manchester,37.936358,23.944467,53.353744,-2.27495,126794
2577,LGAV,EGGW,Athens,London,37.936358,23.944467,51.874722,-0.368333,: 
2578,LGAV,EGKK,Athens,London,37.936358,23.944467,51.148056,-0.190278,303310
2579,LGAV,EGLL,Athens,London,37.936358,23.944467,51.4775,-0.461389,1328046
2580,LGAV,EGSS,Athens,London,37.936358,23.944467,51.885,0.235,: 
2581,LGAV,KEWR,Athens,Newark,37.936358,23.944467,40.6925,-74.168667,: 
2582,LGAV,KJFK,Athens,New York,37.936358,23.944467,40.639751,-73.778925,154402
2583,LGAV,KPHL,Athens,Philadelphia,37.936358,23.944467,39.871944,-75.241139,101510
2584,LGBL,LOWW,Nea Anghialos,Vienna,39.219619,22.794339,48.110278,16.569722,20302
2585,LGBL,EBCI,Nea Anghialos,Charleroi,39.219619,22.794339,50.459197,4.453817,28722
2586,LGBL,EDDN,Nea Anghialos,Nuernberg,39.219619,22.794339,49.4987,11.066897,: 
2587,LGBL,EDFH,Nea Anghialos,Hahn,39.219619,22.794339,49.948672,7.263892,28112
2588,LGBL,LFPO,Nea Anghialos,Paris,39.219619,22.794339,48.725278,2.359444,17980
2589,LGBL,LIME,Nea Anghialos,Bergamo,39.219619,22.794339,45.673889,9.704166,26104
2590,LGBL,LIRA,Nea Anghialos,Rome,39.219619,22.794339,41.799361,12.594936,: 
2591,LGHI,LGAV,Chios,Athens,38.343175,26.140572,37.936358,23.944467,114004
2592,LGHI,LGTS,Chios,Thessaloniki,38.343175,26.140572,40.519725,22.97095,37868
2593,LGHI,EHAM,Chios,Amsterdam,38.343175,26.140572,52.308613,4.763889,16346
2594,LGIO,LGAV,Ioannina,Athens,39.696388,20.8225,37.936358,23.944467,: 
2595,LGIR,LOWW,Heraklion,Vienna,35.339719,25.180297,48.110278,16.569722,91216
2596,LGIR,EBBR,Heraklion,Brussels,35.339719,25.180297,50.901389,4.484444,248346
2597,LGIR,LSZH,Heraklion,Zurich,35.339719,25.180297,47.464722,8.549167,162520
2598,LGIR,LCLK,Heraklion,Larnaca,35.339719,25.180297,34.875117,33.62485,: 
2599,LGIR,LKPR,Heraklion,Prague,35.339719,25.180297,50.100833,14.26,189940
2600,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.380001,13.5225,84426
2600,LGIR,EDDB,Heraklion,Berlin,35.339719,25.180297,52.366667,13.503333,84426
2601,LGIR,EDDF,Heraklion,Frankfurt,35.339719,25.180297,50.026421,8.543125,214554
2602,LGIR,EDDH,Heraklion,Hamburg,35.339719,25.180297,53.630389,9.988228,151466
2603,LGIR,EDDK,Heraklion,Cologne,35.339719,25.180297,50.865917,7.142744,97894
2604,LGIR,EDDL,Heraklion,Duesseldorf,35.339719,25.180297,51.289453,6.766775,254582
2605,LGIR,EDDM,Heraklion,Munich,35.339719,25.180297,48.353783,11.786086,247354
2606,LGIR,EDDP,Heraklion,Leipzig,35.339719,25.180297,51.432447,12.241633,: 
2607,LGIR,EDDS,Heraklion,Stuttgart,35.339719,25.180297,48.689878,9.221964,209516
2608,LGIR,EDDV,Heraklion,Hannover,35.339719,25.180297,52.461056,9.685078,119212
2609,LGIR,LGAV,Heraklion,Athens,35.339719,25.180297,37.936358,23.944467,606887
2610,LGIR,LGRP,Heraklion,Rhodos,35.339719,25.180297,36.405419,28.086192,: 
2611,LGIR,LGTS,Heraklion,Thessaloniki,35.339719,25.180297,40.519725,22.97095,170235
2612,LGIR,LFLL,Heraklion,Lyon,35.339719,25.180297,45.726387,5.090833,155262
2613,LGIR,LFPG,Heraklion,Paris,35.339719,25.180297,49.012779,2.55,320110
2614,LGIR,LFPO,Heraklion,Paris,35.339719,25.180297,48.725278,2.359444,148030
2615,LGIR,LFRS,Heraklion,Nantes,35.339719,25.180297,47.153189,-1.610725,170066
2616,LGIR,LFSB,Heraklion,Mulhouse,35.339719,25.180297,47.589583,7.529914,95390
2617,LGIR,LLBG,Heraklion,Tel-aviv,35.339719,25.180297,32.011389,34.886667,510032
2618,LGIR,LIMC,Heraklion,Milano,35.339719,25.180297,45.630606,8.728111,151680
2619,LGIR,EHAM,Heraklion,Amsterdam,35.339719,25.180297,52.308613,4.763889,446142
2620,LGIR,EPWA,Heraklion,Warsaw,35.339719,25.180297,52.16575,20.967122,103230
2621,LGIR,ULLI,Heraklion,St. Petersburg,35.339719,25.180297,59.800292,30.262503,215312
2622,LGIR,USSS,Heraklion,Yekaterinburg,35.339719,25.180297,56.743108,60.802728,117582
2623,LGIR,UUDD,Heraklion,Moscow,35.339719,25.180297,55.408611,37.906111,564472
2624,LGIR,UUEE,Heraklion,Moscow,35.339719,25.180297,55.972642,37.414589,321378
2625,LGIR,UKBB,Heraklion,Kiev,35.339719,25.180297,50.345,30.894722,188588
2626,LGIR,EGBB,Heraklion,Birmingham,35.339719,25.180297,52.453856,-1.748028,122512
2627,LGIR,EGCC,Heraklion,Manchester,35.339719,25.180297,53.353744,-2.27495,287196
2628,LGIR,EGKK,Heraklion,London,35.339719,25.180297,51.148056,-0.190278,464778
2629,LGIR,EGNM,Heraklion,Leeds,35.339719,25.180297,53.865897,-1.660569,80320
2630,LGIR,EGPF,Heraklion,Glasgow,35.339719,25.180297,55.871944,-4.433056,86384
2631,LGKF,LGAV,Keffallinia,Athens,38.120069,20.500481,37.936358,23.944467,29636
2632,LGKF,LIME,Keffallinia,Bergamo,38.120069,20.500481,45.673889,9.704166,32004
2633,LGKF,LIRP,Keffallinia,Pisa,38.120069,20.500481,43.683917,10.39275,29868
2634,LGKF,EHAM,Keffallinia,Amsterdam,38.120069,20.500481,52.308613,4.763889,52534
2635,LGKF,EPWA,Keffallinia,Warsaw,38.120069,20.500481,52.16575,20.967122,24656
2636,LGKF,ESSA,Keffallinia,Stockholm,38.120069,20.500481,59.651944,17.918611,: 
2637,LGKF,EGBB,Keffallinia,Birmingham,38.120069,20.500481,52.453856,-1.748028,34608
2638,LGKF,EGCC,Keffallinia,Manchester,38.120069,20.500481,53.353744,-2.27495,133386
2639,LGKF,EGGD,Keffallinia,Bristol,38.120069,20.500481,51.382669,-2.719089,: 
2640,LGKF,EGGW,Keffallinia,London,38.120069,20.500481,51.874722,-0.368333,: 
2641,LGKF,EGKK,Keffallinia,London,38.120069,20.500481,51.148056,-0.190278,213900
2642,LGKF,EGSS,Keffallinia,London,38.120069,20.500481,51.885,0.235,56730
2643,LGKL,LOWW,Kalamata,Vienna,37.068319,22.025525,48.110278,16.569722,25086
2644,LGKL,EDDM,Kalamata,Munich,37.068319,22.025525,48.353783,11.786086,26292
2645,LGKL,EDDN,Kalamata,Nuernberg,37.068319,22.025525,49.4987,11.066897,: 
2646,LGKL,LGAV,Kalamata,Athens,37.068319,22.025525,37.936358,23.944467,: 
2647,LGKL,LGTS,Kalamata,Thessaloniki,37.068319,22.025525,40.519725,22.97095,17137
2648,LGKL,LIME,Kalamata,Bergamo,37.068319,22.025525,45.673889,9.704166,30440
2649,LGKL,EHAM,Kalamata,Amsterdam,37.068319,22.025525,52.308613,4.763889,15478
2650,LGKL,UUDD,Kalamata,Moscow,37.068319,22.025525,55.408611,37.906111,15266
2651,LGKL,ESSA,Kalamata,Stockholm,37.068319,22.025525,59.651944,17.918611,16114
2652,LGKL,EGCC,Kalamata,Manchester,37.068319,22.025525,53.353744,-2.27495,18720
2653,LGKL,EGKK,Kalamata,London,37.068319,22.025525,51.148056,-0.190278,43488
2654,LGKO,LOWW,Kos,Vienna,36.793335,27.091667,48.110278,16.569722,49438
2655,LGKO,EBBR,Kos,Brussels,36.793335,27.091667,50.901389,4.484444,133650
2656,LGKO,LSZH,Kos,Zurich,36.793335,27.091667,47.464722,8.549167,87228
2657,LGKO,LKPR,Kos,Prague,36.793335,27.091667,50.100833,14.26,123226
2658,LGKO,EDDF,Kos,Frankfurt,36.793335,27.091667,50.026421,8.543125,82356
2659,LGKO,EDDH,Kos,Hamburg,36.793335,27.091667,53.630389,9.988228,54358
2660,LGKO,EDDK,Kos,Cologne,36.793335,27.091667,50.865917,7.142744,49154
2661,LGKO,EDDL,Kos,Duesseldorf,36.793335,27.091667,51.289453,6.766775,89112
2662,LGKO,EDDM,Kos,Munich,36.793335,27.091667,48.353783,11.786086,107926
2663,LGKO,EDDS,Kos,Stuttgart,36.793335,27.091667,48.689878,9.221964,79514
2664,LGKO,EDDV,Kos,Hannover,36.793335,27.091667,52.461056,9.685078,51598
2665,LGKO,EDFH,Kos,Hahn,36.793335,27.091667,49.948672,7.263892,: 
2666,LGKO,EKCH,Kos,Copenhagen,36.793335,27.091667,55.617917,12.655972,49156
2667,LGKO,LGAV,Kos,Athens,36.793335,27.091667,37.936358,23.944467,150126
2668,LGKO,EFHK,Kos,Helsinki,36.793335,27.091667,60.317222,24.963333,61408
2669,LGKO,LFSB,Kos,Mulhouse,36.793335,27.091667,47.589583,7.529914,43444
2670,LGKO,LLBG,Kos,Tel-aviv,36.793335,27.091667,32.011389,34.886667,85486
2671,LGKO,LIMC,Kos,Milano,36.793335,27.091667,45.630606,8.728111,54682
2672,LGKO,LIME,Kos,Bergamo,36.793335,27.091667,45.673889,9.704166,75370
2673,LGKO,LIPE,Kos,Bologna,36.793335,27.091667,44.535444,11.288667,46508
2674,LGKO,LIPX,Kos,Villafranca,36.793335,27.091667,45.395706,10.888533,: 
2676,LGKO,EHAM,Kos,Amsterdam,36.793335,27.091667,52.308613,4.763889,349144
2677,LGKO,ENGM,Kos,Oslo,36.793335,27.091667,60.193917,11.100361,: 
2678,LGKO,EPWA,Kos,Warsaw,36.793335,27.091667,52.16575,20.967122,60182
2679,LGKO,ULLI,Kos,St. Petersburg,36.793335,27.091667,59.800292,30.262503,102472
2680,LGKO,UUDD,Kos,Moscow,36.793335,27.091667,55.408611,37.906111,180932
2681,LGKO,EGBB,Kos,Birmingham,36.793335,27.091667,52.453856,-1.748028,60448
2682,LGKO,EGCC,Kos,Manchester,36.793335,27.091667,53.353744,-2.27495,160206
2683,LGKO,EGGD,Kos,Bristol,36.793335,27.091667,51.382669,-2.719089,: 
2684,LGKO,EGKK,Kos,London,36.793335,27.091667,51.148056,-0.190278,231622
2685,LGKO,EGNT,Kos,Newcastle,36.793335,27.091667,55.0375,-1.691667,: 
2686,LGKO,EGNX,Kos,East Midlands,36.793335,27.091667,52.831111,-1.328056,: 
2687,LGKO,EGPF,Kos,Glasgow,36.793335,27.091667,55.871944,-4.433056,: 
2688,LGKO,EGSS,Kos,London,36.793335,27.091667,51.885,0.235,40750
2689,LGKP,LOWW,Karpathos,Vienna,35.421408,27.146008,48.110278,16.569722,31244
2690,LGKP,LGAV,Karpathos,Athens,35.421408,27.146008,37.936358,23.944467,23581
2691,LGKP,LGRP,Karpathos,Rhodos,35.421408,27.146008,36.405419,28.086192,20868
2692,LGKP,LIMC,Karpathos,Milano,35.421408,27.146008,45.630606,8.728111,25008
2693,LGKP,LIPX,Karpathos,Villafranca,35.421408,27.146008,45.395706,10.888533,19428
2694,LGKP,EHAM,Karpathos,Amsterdam,35.421408,27.146008,52.308613,4.763889,31458
2695,LGKP,ESGG,Karpathos,Gothenborg,35.421408,27.146008,57.662836,12.279819,16466
2696,LGKR,LOWW,Kerkyra/corfu,Vienna,39.601944,19.911667,48.110278,16.569722,48734
2697,LGKR,EBBR,Kerkyra/corfu,Brussels,39.601944,19.911667,50.901389,4.484444,123086
2698,LGKR,LKPR,Kerkyra/corfu,Prague,39.601944,19.911667,50.100833,14.26,69086
2699,LGKR,EDDF,Kerkyra/corfu,Frankfurt,39.601944,19.911667,50.026421,8.543125,66246
2700,LGKR,EDDH,Kerkyra/corfu,Hamburg,39.601944,19.911667,53.630389,9.988228,41036
2701,LGKR,EDDK,Kerkyra/corfu,Cologne,39.601944,19.911667,50.865917,7.142744,: 
2702,LGKR,EDDL,Kerkyra/corfu,Duesseldorf,39.601944,19.911667,51.289453,6.766775,83530
2703,LGKR,EDDM,Kerkyra/corfu,Munich,39.601944,19.911667,48.353783,11.786086,72110
2704,LGKR,EDDP,Kerkyra/corfu,Leipzig,39.601944,19.911667,51.432447,12.241633,: 
2705,LGKR,EDDS,Kerkyra/corfu,Stuttgart,39.601944,19.911667,48.689878,9.221964,54306
2706,LGKR,EDDT,Kerkyra/corfu,Berlin,39.601944,19.911667,52.559686,13.287711,: 
2707,LGKR,EDDV,Kerkyra/corfu,Hannover,39.601944,19.911667,52.461056,9.685078,: 
2708,LGKR,LGAV,Kerkyra/corfu,Athens,39.601944,19.911667,37.936358,23.944467,194637
2709,LGKR,LFPG,Kerkyra/corfu,Paris,39.601944,19.911667,49.012779,2.55,43568
2710,LGKR,LFPO,Kerkyra/corfu,Paris,39.601944,19.911667,48.725278,2.359444,41704
2711,LGKR,LHBP,Kerkyra/corfu,Budapest,39.601944,19.911667,47.436933,19.255592,: 
2712,LGKR,EHAM,Kerkyra/corfu,Amsterdam,39.601944,19.911667,52.308613,4.763889,111604
2713,LGKR,EPWA,Kerkyra/corfu,Warsaw,39.601944,19.911667,52.16575,20.967122,: 
2714,LGKR,ULLI,Kerkyra/corfu,St. Petersburg,39.601944,19.911667,59.800292,30.262503,68172
2715,LGKR,UUDD,Kerkyra/corfu,Moscow,39.601944,19.911667,55.408611,37.906111,164956
2716,LGKR,EGBB,Kerkyra/corfu,Birmingham,39.601944,19.911667,52.453856,-1.748028,113456
2717,LGKR,EGCC,Kerkyra/corfu,Manchester,39.601944,19.911667,53.353744,-2.27495,292852
2718,LGKR,EGGD,Kerkyra/corfu,Bristol,39.601944,19.911667,51.382669,-2.719089,69988
2719,LGKR,EGGW,Kerkyra/corfu,London,39.601944,19.911667,51.874722,-0.368333,128732
2720,LGKR,EGKK,Kerkyra/corfu,London,39.601944,19.911667,51.148056,-0.190278,427694
2721,LGKR,EGNM,Kerkyra/corfu,Leeds,39.601944,19.911667,53.865897,-1.660569,45668
2722,LGKR,EGNT,Kerkyra/corfu,Newcastle,39.601944,19.911667,55.0375,-1.691667,83626
2723,LGKR,EGNX,Kerkyra/corfu,East Midlands,39.601944,19.911667,52.831111,-1.328056,96648
2724,LGKR,EGPF,Kerkyra/corfu,Glasgow,39.601944,19.911667,55.871944,-4.433056,42752
2725,LGKR,EGSS,Kerkyra/corfu,London,39.601944,19.911667,51.885,0.235,75872
2726,LGKV,LOWW,Kavala,Vienna,40.913306,24.619223,48.110278,16.569722,27482
2727,LGKV,EDDK,Kavala,Cologne,40.913306,24.619223,50.865917,7.142744,38216
2728,LGKV,EDDL,Kavala,Duesseldorf,40.913306,24.619223,51.289453,6.766775,28438
2729,LGKV,EDDM,Kavala,Munich,40.913306,24.619223,48.353783,11.786086,21318
2730,LGKV,EDDS,Kavala,Stuttgart,40.913306,24.619223,48.689878,9.221964,35098
2731,LGKV,LGAV,Kavala,Athens,40.913306,24.619223,37.936358,23.944467,64485
2732,LGKV,EGBB,Kavala,Birmingham,40.913306,24.619223,52.453856,-1.748028,17854
2733,LGKV,EGCC,Kavala,Manchester,40.913306,24.619223,53.353744,-2.27495,15154
2734,LGKV,EGKK,Kavala,London,40.913306,24.619223,51.148056,-0.190278,17820
2735,LGLM,LGAV,Limnos,Athens,39.917072,25.236308,37.936358,23.944467,45732
2736,LGLM,LGTS,Limnos,Thessaloniki,39.917072,25.236308,40.519725,22.97095,: 
2737,LGLM,EGKK,Limnos,London,39.917072,25.236308,51.148056,-0.190278,22926
2738,LGLM,EGLL,Limnos,London,39.917072,25.236308,51.4775,-0.461389,10718
2739,LGMK,LOWW,Mykonos,Vienna,37.435128,25.348103,48.110278,16.569722,41382
2740,LGMK,LSZH,Mykonos,Zurich,37.435128,25.348103,47.464722,8.549167,23680
2741,LGMK,LGAV,Mykonos,Athens,37.435128,25.348103,37.936358,23.944467,215777
2742,LGMK,LEBL,Mykonos,Barcelona,37.435128,25.348103,41.297078,2.078464,21580
2743,LGMK,LFPO,Mykonos,Paris,37.435128,25.348103,48.725278,2.359444,23382
2744,LGMK,LLBG,Mykonos,Tel-aviv,37.435128,25.348103,32.011389,34.886667,28676
2745,LGMK,LIMC,Mykonos,Milano,37.435128,25.348103,45.630606,8.728111,147438
2746,LGMK,LIPX,Mykonos,Villafranca,37.435128,25.348103,45.395706,10.888533,23154
2747,LGMK,LIPZ,Mykonos,Venice,37.435128,25.348103,45.505278,12.351944,22508
2748,LGMK,LIRF,Mykonos,Rome,37.435128,25.348103,41.804475,12.250797,63144
2749,LGMK,LTFJ,Mykonos,Istanbul,37.435128,25.348103,40.898553,29.309219,30476
2750,LGMK,EGCC,Mykonos,Manchester,37.435128,25.348103,53.353744,-2.27495,28268
2751,LGMK,EGGW,Mykonos,London,37.435128,25.348103,51.874722,-0.368333,29034
2752,LGMK,EGKK,Mykonos,London,37.435128,25.348103,51.148056,-0.190278,87848
2753,LGMT,LGAV,Mytilini,Athens,39.056667,26.598333,37.936358,23.944467,209371
2754,LGMT,LGTS,Mytilini,Thessaloniki,39.056667,26.598333,40.519725,22.97095,60316
2755,LGMT,EHAM,Mytilini,Amsterdam,39.056667,26.598333,52.308613,4.763889,63528
2756,LGMT,EGCC,Mytilini,Manchester,39.056667,26.598333,53.353744,-2.27495,: 
2757,LGMT,EGKK,Mytilini,London,39.056667,26.598333,51.148056,-0.190278,21144
2758,LGPZ,LOWW,Preveza,Vienna,38.925467,20.765311,48.110278,16.569722,23416
2759,LGPZ,LKPR,Preveza,Prague,38.925467,20.765311,50.100833,14.26,27590
2760,LGPZ,EFHK,Preveza,Helsinki,38.925467,20.765311,60.317222,24.963333,46046
2761,LGPZ,EHAM,Preveza,Amsterdam,38.925467,20.765311,52.308613,4.763889,62826
2762,LGPZ,ENGM,Preveza,Oslo,38.925467,20.765311,60.193917,11.100361,38692
2763,LGPZ,ESSA,Preveza,Stockholm,38.925467,20.765311,59.651944,17.918611,35358
2764,LGPZ,EGCC,Preveza,Manchester,38.925467,20.765311,53.353744,-2.27495,79986
2765,LGPZ,EGKK,Preveza,London,38.925467,20.765311,51.148056,-0.190278,153568
2766,LGRP,LOWW,Rhodos,Vienna,36.405419,28.086192,48.110278,16.569722,81174
2767,LGRP,EBBR,Rhodos,Brussels,36.405419,28.086192,50.901389,4.484444,144308
2768,LGRP,LKPR,Rhodos,Prague,36.405419,28.086192,50.100833,14.26,160708
2769,LGRP,EDDF,Rhodos,Frankfurt,36.405419,28.086192,50.026421,8.543125,105594
2770,LGRP,EDDL,Rhodos,Duesseldorf,36.405419,28.086192,51.289453,6.766775,119362
2771,LGRP,EDDM,Rhodos,Munich,36.405419,28.086192,48.353783,11.786086,115528
2772,LGRP,EDDP,Rhodos,Leipzig,36.405419,28.086192,51.432447,12.241633,: 
2773,LGRP,EDDS,Rhodos,Stuttgart,36.405419,28.086192,48.689878,9.221964,87572
2774,LGRP,EKBI,Rhodos,Billund,36.405419,28.086192,55.740322,9.151778,100796
2775,LGRP,EKCH,Rhodos,Copenhagen,36.405419,28.086192,55.617917,12.655972,123136
2776,LGRP,LGAV,Rhodos,Athens,36.405419,28.086192,37.936358,23.944467,430641
2777,LGRP,LGIR,Rhodos,Heraklion,36.405419,28.086192,35.339719,25.180297,: 
2778,LGRP,LGTS,Rhodos,Thessaloniki,36.405419,28.086192,40.519725,22.97095,106225
2779,LGRP,EFHK,Rhodos,Helsinki,36.405419,28.086192,60.317222,24.963333,179548
2780,LGRP,LFPG,Rhodos,Paris,36.405419,28.086192,49.012779,2.55,80624
2781,LGRP,LLBG,Rhodos,Tel-aviv,36.405419,28.086192,32.011389,34.886667,392524
